Text,Star
卡布里的姊姊好可愛,1
"
然後餐點也都上很快
基本上沒什麼等
是一個很好的用餐體驗
餐點：4
服務：3
氣氛：3",1
地點方便，服務平淡，用餐時間坐角落幾乎找不到服務員服務,0
優點是掃條碼使用熊好券折抵很便利,0
食材新鮮，上餐快速，服務良好，但中午時間用餐人多，需等待較長時間才能入座,1
個人最推薦淡菜和鮭魚系列的壽司，新鮮味美、價格親民,1
"
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：4
氣氛：4
建議的餐點
親子友善程度
適合帶小朋友來用餐",1
用餐時間生意很好，所以壽司的狀態很不錯，生魚類的很新鮮，可惜有用到海苔的還是都偏軟爛-2019/4/22（晚上）,1
實習生1是位親切的美少女，我的位置是邊角#21,1
她貼心的幫我把蟹腳剪開，這是5星級飯店才能有的貼心享受,1
我真心覺得爭鮮正是台灣的驕傲，加油,1
 …,1
很久沒在店內用餐，這次的用餐體驗很棒，服務態度很好，尤其是30號服務生服務態度極佳，餐點部分出餐速度快，整體用餐體驗佳 …,1
這間爭鮮在古亭開很久了，從4號出口（樓梯）或3號出口（手扶梯）走都很近,0
"

週日晚上約八點半到，雖然說要候位不過幾乎沒等到，櫃台要我們進去後，裡面店員又大喊說座位還沒整理好，於是又站了一會兒",0
"

不知道是不是時間比較晚了的關係，轉盤上的東西不多、重複性還蠻高的，也有一些品項（像是茶碗蒸、花壽司）已經售完了，想說就乾脆直接跟店員點，說是響應無紙化所以菜單要自行掃描QR CODE",0
"

另外想說一下，雖然知道自己用餐時間比較晚一點，店員多少要準備整理店裡，但是我們在用餐中，店員手直接從兩個人中間穿過來一聲不響的拿走醬油，實在是令我們有點錯愕",0
"疫情期間改成用點餐的
冷氣一貫的很冷
也一樣的好吃XD  …",1
古亭開了很久的壽司店，離捷運站很近，想吃生魚片的時候超級方便的,1
"
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400",1
雖然新的鰤魚太腥我不喜歡，但是干貝變回一份兩個覺得感動,1
"

最喜歡的鮭魚在這家是用點的我覺得非常棒，吃起來冰涼的口感最棒了",1
不會在檯面上一直轉，看到放久了就沒食慾,1
"

目前覺得新鮮度 林森>古亭>美麗華=松山",1
餐點還OK，賣相有差，可能同種類稍微挑一下看起來比較好的那盤，冷氣很強要帶個外套,0
便宜的10$壽司外帶很方便，有多種口味可以選擇，味噌湯偏鹹，地點在捷運出口附近十分便利 …,1
"古亭店地點非常方便 捷運出口直接到達
當天點的鮪魚軍艦 鮪魚握壽司都不錯
前一週剛吃過石牌店  兩相比較高下立判
古亭店至少吃得到魚肉的甜味 飯也還算爽口
用蝦皮電子票券來吃非常划算",1
"店員沒什麼服務熱誠，結帳算錯盤數，下個客人也找錯錢，可能需要多用一點心
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",0
服務部分：每次來吃都剛好遇到這個老店經理，從候位到吃完，態度沒一次好的,0
看她對其他員工也是頤指氣使，整間店氣氛有夠差,0
"

餐點部分：師傅上盤的速度很快，轉擺上的餐點很齊全；大甜蝦吃起來感覺沒有很新鮮",0
"
服務
內用
餐點類型
晚餐
餐點：3
服務：1
氣氛：3",0
"點餐 有line pay
湯 飯可以免費續

餐點好吃 適合小聚的地方
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：4
建議的餐點
茶碗蒸",1
"我點2盤30元 2盤40元一個男店員算我280元
我提醒他 金額不對，他說歐 算錯了是140元
結帳後 我想一下，不對啊",0
"就算4盤40也是160元不是280元

我覺得離譜 印象不好
服務
內用",0
"冷氣很強，其他好像就那樣⋯
點東西速度是蠻快來的，味道和價位大抵如次⋯",0
今天去遇到服務不太好的店員，一開始看到裡面明明就還有空位，卻沒有安排入座，後來詢問後店員才說以為我是要外帶的才沒問,0
今天一共吃了十盤壽司還有味增湯，結算時店員算11盤，店員忘記1/19-1/28有滿十盤送味增湯的優惠，沒有主動扣除，還好隔壁好心人提醒，才幫我扣除,0
另外，今天吃到的甜蝦腥味很重，感覺不太新鮮,0
整體的用餐體驗差壽司郎蠻多的，爭鮮要多多加油呀⋯⋯,0
"不是第一次來吃了，但就屬這次用餐體驗最糟⋯⋯

服務員態度可以再改進
點了白醬燻鮭手捲，等了很久還沒來",0
好不容易詢問到服務員，冷冷回答現場單子很多叫我等一下,0
"我們坐在吧台區，很明顯看到就是忘了做⋯⋯
喔，最後上了的餐點還忘了加白醬

衛生也很有問題
保鮮蓋就算了，看多了髒掉的也習慣了⋯⋯
客人用過的手捲架直接在我們面前放回去，再拿給下一組客人

食物也有問題
吃到玉子燒卻還沒解凍
聽到其他顧客吃其他品項，也有一樣的問題⋯⋯
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：2
服務：3",0
"腸胃敏弱的每吃必拉⋯ 但日系連鎖的不會
服務
內用
餐點：2
服務：2
氣氛：2",0
"服務普通 生魚片搭蘿蔔絲 是我的最愛
生魚片很甜",1
捷運站旁方便，湯好喝，壽司普通，位子乾淨，但吃飯時間要排隊,1
負責算盤子的店員字太潦草害結帳的店員30元區域4盤看成14盤，要不是有先算過就被迫多付300元了，請不要省這種紙，寫壞了就換一張對大家都好,0
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",0
乾淨方便的連鎖迴轉壽司店，位於古亭捷運站出口處，區位佳，生意很好,1
第一次看到這麼空的醬油罐，轉了第二圈還是沒補芥末...,0
"醋飯有一種不是醋的酸的壞掉的酸味⋯⋯
吃了四貫壽司都有
原本吃了還懷疑自己的味覺，但以前來這裡吃都沒吃過這種味道，感覺新鮮度需要注意
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200
餐點：3
服務：1
氣氛：3",0
"才隔一個星期去吃，很多原本30元的都漲價了
東西沒有其他兩間好吃，現在又失去價格優勢，應該一陣子不會想要再來吃了
餐點：4
服務：4
氣氛：4",0
讚的啦,1
店長 請加油 態度真的是非常問號,0
"
其他服務員很
服務
外帶
餐點類型
晚餐
餐點：4
服務：2
氣氛：3",0
環境空間小，離捷運站超近加分，冷氣溫度涼爽舒服，員工素質教育加油態度不加，味增湯不熱常溫，桌上整潔加強清潔,0
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600
餐點：4
服務：3
氣氛：3",0
那個10號服務生的公主，心情不好不要甩椅子，摔碗筷好嗎 如果心情不好 這裡不是妳家 來這吃飯還要被你影響,1
"  其他同事都好好的 就你情緒最大 用餐印象變超級不好的
餐點：3
服務：1
氣氛：1",1
"整個用餐時間一直聽到那個9號服務生一直在唸店裡的實習生，用餐體驗都被破壞了

要教人請到內場去教，好嗎",0
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600
餐點：4
服務：2
氣氛：1",0
吃過好幾家爭鮮，這間裝潢最明亮人流也最多，但動線不順又座位擁擠，最令人不舒服的就是店經理，從報到入座到結帳都講話很不客氣，爭鮮並沒有好吃到足以讓客人忍受無端的冒犯,0
"
這家會有回頭客嗎",0
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：4
服務：1
氣氛：1",0
"新裝潢完但是桌椅設計有問題，椅子很高，桌子卻非常矮，需要彎著腰吃，出熱水的地方也很高手腕懸空者裝…….
再加上當天晚上服務人員無論是帶位的還是製作的態度都很冷淡，點餐也點不好需要反覆確認總之用餐體驗蠻差的，希望改善吧 要不然還是去其他分店吃比較好
餐點：3
服務：1
氣氛：3",0
"外場店員遞紙條
師傅要拿來看手套總要脫下來吧，而不是戴著手套捏著食材又邊翻外場給的紙條⋯⋯
這樣手套不就被污染了嗎
桌上茶包沒有任何包裝就直接放在那很不衛生
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600",0
"味增湯很稀沒有料
鮭魚不新鮮
上面轉的食物都沒有新菜色",0
"總是喜歡自己慢慢享受
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",1
"環境適合帶小孩一起來
食物好吃平價",1
3/14晚上用餐到一半，一位男子在門口四處張望，沒多久衝進來坐在靠近收銀台座位上狂剃牙，店員也不制止就放任他，非常沒水準又影響食慾,0
"
餐點：2
服務：1",0
"重新裝潢後第一次來吃，不知道是服務人員跟師傅溝通不良還是如何，我點鮭魚親子手捲，上錯成白醬鮭魚，送來我提出疑問，師傅用非常不友善的語氣說那就沒有了，希望可以多加強教育訓練
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：2
氣氛：2",0
太扯了,0
今天下午五點半用完餐,0
之後晚餐上8點就上吐下瀉,0
我第一次吃爭鮮吃到食物中毒,0
吐的一塌糊塗，以後絕對不會再進來,0
"

再補充一點",0
我後來去內科診所醫生診斷為細菌感染的急性腸胃炎,0
"

而我老婆有身孕",0
當日與我一同用餐,0
結果前天因身體不適去醫院急診，醫師也說我老婆有腸胃炎的症狀，打了一針,0
超無言,0
"

總之真的一次就夠了",0
去年開始蠻常來吃這間，壽司品質都比好幾年前好很多耶，推推,1
"小姐的服務很貼心很棒，至於17號壽司師傅的態度耐人尋味，放盤也是擠得蓋子亂七八糟也是無視，客人問問題也是非常不耐煩
餐點：3
服務：4
氣氛：4",0
進店後想點茶碗蒸味增湯 一直舉手請服務員來 都沒有人理 不然就是說等一下 但也都沒人來 進店後大概看了轉盤上轉了很多圈 確認沒有自己想吃的想用點的 服務員卻說 轉盤上“應該有”直接拿好不好,0
 這個態度真的讓人很不舒服 不就是沒有看到想吃的才請你來點餐嗎 不然等你們五分鐘都沒來幫我們點餐 如果轉盤上有 我等那麼久幹嘛,0
"總共吃720元，有220元想用爭鮮發行的蝦皮即享券，但店員直接說不行，連線有狀況，只好付現
服務
內用
餐點類型
午餐
平均每人消費金額
$600-800
餐點：4
服務：1
氣氛：3
建議的餐點
寿司",0
三顆星給外場服務的人員，三號出口附近選擇不多，連吃了兩天的爭鮮…菜色花樣少，品質就是符合價位沒什麼好嫌的,0
"

廚師上菜不太禮貌，把菜伸到你面前什麼也不說，忽然才意識到是要遞給我的",0
服務人員還會在客人桌邊玩鬧，非常缺乏服務素質,0
"
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：3
服務：3
氣氛：2",0
"昨天晚上去吃，拉了一整天（8-14點拉了10次）...我只吃熟食，看來食材很不新鮮
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：1
服務：4
氣氛：4",0
雖然客人排隊的很多，但也不能硬把兩個人硬塞進一個人的位置，讓我們和左右兩邊的兩組客人，共三組人都吃了一頓不愉快的晚餐,0
 服務實在太差,0
"
服務
內用
餐點類型
晚餐
餐點：3
服務：1
氣氛：2",0
"炙燒焦糖鮭魚1+1只要40元
餐點類型
午餐
平均每人消費金額
$200-400
餐點：4
服務：5
氣氛：3",1
店長態度是最差的,0
置物籃用丟的還用腳踢,0
處理事情的EQ也很低，準確來說，是她處理事情的應對很沒有手腕，態度也很假,0
年輕的店員們倒是蠻勤快的,0
"

其他桌客人退回的壽司，店員退還給捏壽司的人，結果直接蓋子一概就放到台上了.....雖然我不清楚退回的原因，但知道是其他客人不要的，就有點疑慮....如此自然地放回台面，我就不禁懷疑食物的新鮮和衛生程度......
餐點：2
服務：1
氣氛：1",0
壽司味道還不錯，CP值算高最喜歡炙燒焦糖鮭魚壽司和叉燒壽司 …,0
"安定的連鎖爭鮮
焦糖鮭魚一顆30元好好吃
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：3
服務：5
氣氛：4",1
交通方便人潮眾多但不至於會排不到位子,0
人不會超級多，空間蠻大，就是服務生會忘記問你要不要味增茶碗蒸或手捲，然後問她有什麼手捲也會一下子反應不過來~但是那都是小問題，總體而言還可以,1
"
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：4
氣氛：5",1
食材不錯，但是吃飯時間人很多,1
20231026 晚餐鮭魚手卷不推,0
"明太子鰻魚、干貝跟栗子蛋糕看起來都蠻吸引人的，本來想給四顆星的，但是很不幸的單人座位旁邊的歐巴桑說她沒小垃圾桶? 把整個桶子挪給她用，她又不要? 她就一顆一顆地把垃圾跟蛤蜊殼拋入我右前方的小垃圾桶中，喀拉喀拉喀拉的，整頓飯只剩噁心的感覺.....可以想想辦法嗎?
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：4
服務：4
氣氛：1
建議的餐點
海膽壽司",0
張姓經理,0
這樣的服務態度是「經理」,0
今天家人中午、下午都陸續前往用餐，結果大家都同樣抱怨了～張姓經理極差的服務態度,0
不求多好的服務態度，沒有基本的禮貌沒關係，但因對方極差的工作態度讓用餐變成很糟糕的心情，真的是很糟糕⋯而且還是家人們陸續前往都遇到一樣的問題,0
"
連我們主動說謝謝都像在跟空氣說話一樣，這樣的經理帶領下，全店的服務態度真的都明顯不友善",0
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",0
壽司就跟其他爭鮮一樣，原本看評論很擔心服務的問題，結果實際去吃員工都很友善，服務也周到,1
只是點餐的話會需要等一下下,1
"環境給人感覺整潔明亮 很舒適
綁包頭高挑的服務人員態度很好
一早11:00就開始很忙碌
辛苦了
服務
內用
餐點類型
早午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5
建議的餐點
鮭魚腹一貫, 茶碗蒸, 鮪魚壽司",1
"前天剛去同品牌的點爭鮮吃 覺得不錯
於是昨天和女友便拜訪爭鮮古亭店
餐點非常的腥
所有生魚片壽司只有60元的那盤沒什麼腥味",0
"

回家就拉肚子發燒嘔吐

餐點：1
服務：2
氣氛：1",0
中午帶小朋友來吃，還有空位，滿高興不用等，用了洗手間看到洗手間非常清潔，表示工作人員都是按時打掃,1
本來只有三十元一盤的爭鮮，現在也有三十元以上的價格碟了，雖然看吃的人不多轉來三次還是滿滿的，要打破客人固有意識型態是不太容易的在多年之後,1
"
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",1
"還不錯，也有三到四個沙發椅雅座區，各種口味的壽司也補得蠻快的，捷運古亭站四號出口就到挺便利
餐點：5
服務：5
氣氛：5",1
最愛的焦糖鮭魚變成一貫了 …,0
基本款30的壽司不會做是吧,0
"整條軌道上都是40、60的盤子
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：1
服務：2
氣氛：2",0
這裡菜色多，非常好吃,1
"鮭魚能吃（焦糖鮭魚）
其他魚都不推，只吃鮭魚相關產品
湯能喝
被奶酪耽誤的迴轉壽司
最近2024/1在重新開幕活動，讚讚
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：3
服務：4
氣氛：3",1
壽司好吃 味增湯好喝 茶碗蒸普通,1
跟店員點餐過了半小時都沒來，再次詢問才知道已經沒了，中間一直忍耐沒吃別的就在等送來，結果沒有了也不說,0
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：4
服務：1
氣氛：3",0
"第一次來用餐的時候，位子地板一攤莫名的水
坐在那邊吃完發現長裙整個濕掉，超噁心
後來服務人員態度超好幫忙我處理乾淨

第二次來用餐是一個老老的、黑衣服的阿桑
叫我去坐最裡面（進出廚房門口）的位子
態度超級差，叫我自己入座完全不理我，沒問要不要先點茶碗蒸或味增湯
我坐在那邊用餐，阿桑開出廚房門直接打到我",0
"
還一句話都沒說，繼續裝死，氣死了",0
"
把客人安排一個你進出會被打到的位子",0
"
吃個壽司竟然要被打，臉還超臭，真心希望趕快倒一倒",0
爭鮮30元均一價已成歷史名詞，但是鮭魚卵一次翻倍也誇張，所有菜色毫無變化，更沒有新鮮，服務更無長進，連加點上菜速度也一樣會拖，為何可以只為食材成本就漲價，我只能選擇不吃，但是就是想留下文字噹爆永留存,0
"店長態度不友善
某男師傅非常差勁
看其他評論店員的部分我比較沒遇到

營業時間到晚上九點半，但八點後檯面上只剩寥寥可數的玉米沙拉豆皮壽司等
我是建議不要在八點後前往，面臨現點的局面的時候，某男師傅會給你塞一堆超級差勁的部位，毫無油花色澤可言",0
"
屢試不爽，超級不爽",0
"
一顆星給中午用餐還算正常，還有地利方便的部分",0
因為公司尾牙沒有事先公告 並沒有善用最新公告事項，讓客人白跑一趟,0
 無法接受,0
"
服務
內用
餐點類型
晚餐
餐點：1
服務：1
氣氛：1",0
"吃爭鮮很多次，但昨天體驗實在不佳
不太知道是不是迴轉壽司店都這樣，不過這家的塑膠蓋完全沒有消毒，直接把我桌上的塑膠蓋取走後就重新蓋到新的餐盤上，衛生的部分讓人感受不好，應該要調整作法，尤其疫情後大家對於衛生都更加追求與注重，更要重新審視作法，保障食用安全",0
用餐時間師傅拼命往旋轉台上塞滿壽司，變得很難拿取,0
今天的飯更是一夾就散，師傅壽司飯用完請員工補新的飯上來，拿了前一盤上散掉的壽司，問又是這種飯，員工還開玩笑回應今天就只有這種飯,0
漲價了，品質也不顧了.....,0
"服務態度很糟糕很爛!!!
１.進門服務生帶位後，問是否需要湯，回答需要後就再也沒下文，需要自己主動再詢問才有結果",0
"
２. 時間是晚上八點半左右，但轉盤上幾乎沒有新菜，都是甜點、花壽司、和魚卵；坐了快半小時，連基本的鮭魚握壽司都沒看到，不知道是準備提早打烊嗎",0
"
３．和服務人員加點鮭魚及花枝壽司，可能是材料還在海底打撈中，過了快１０分鐘都沒送上來，要走的時候才說已經做好，但這種心情下我完全不想吃",0
"
整題而言，服務態度只有三個字：爛",0
爛,0
爛,0
在其他分店完全沒有過的全新爛感受體驗，爭鮮古亭店一次讓你滿足,0
平價迴轉壽司，請不要期待太高,1
為了降低成本但依然維持賣相而將干貝對切的功力實在太厲害了,1
"
餐點：4
服務：4
氣氛：4",1
"花色樣式好像比之前少一些, 但有可能是時段原因，整體上會是列在常用餐廳名單之內",1
"
平均每人消費金額
$200-400
餐點：4
服務：4
氣氛：4",1
看看你們最近的評論吧,0
這家店我吃了十年，最近這一批員工服務態度很差，非熱門時段照公司規定，迴台上面沒有的品項可以直接點，外場的人硬要跟我說上迴台，同一個東西點了三次才跟我說上迴台,0
問個東西，要回答我的時候還跑錯桌，如果客人很多的話我可以諒解，但是那時侯根本沒幾桌，你們的員工上班根本心不在焉，要結帳也叫不到人數盤子，沒有吃過態度這麼差的爭鮮,0
食材是我去過的爭鮮裡面最不新鮮的，檯面上也都不補熱門款，只放一些豆皮壽司、玉米沙拉軍艦捲之類的,0
"
2/9結帳時26號店員態度極差，再也不去",0
06號黃姓服務生非常認真工作值得嘉獎,1
今天轉盤東西特別少不知道是師傅趕著做外帶還是什麼原因,1
"今天的店員速度很慢，有位子但是沒有清潔讓客人在外面等待，不知道是人手不足還是新進員工，體驗不佳
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200
餐點：4
服務：3
氣氛：3",0
"服務態度很差 已經沒什麼客人了 請服務人員做檯面上看不到的菜色 服務人員只是輕輕的撇一眼什麼話都沒說
更糟糕的是甜點送上來的時候邊緣黏著一粒米、湯匙也髒髒的真的很失望",0
孫子今天帶我去的，他說好吃所以一定我帶我去,1
"
壽司種類多、食材新鮮，最重要的是物美價廉",1
"
服務
內用
餐點類型
晚餐",1
"好吃
生乳酪蛋糕很特別 …",1
只有店長跟2個實習生，但客人很多，實習生會忙不過來，想點餐要等很久,0
這也是有史以來第一家沒有賣茶碗蒸的爭鮮,0
冷氣壞了沒跟客人說，大熱天在外頭等號進去才發現溫度比外面還高，迴轉壽司就在這麼高溫情況下繞呀繞的，應該是冷藏的起司蛋糕都有了水珠，生魚片的新鮮度我不敢想,0
因為太熱半個小時左右趕快離開，結帳不知道是店長還是店員，還數錯盤數⋯⋯相當特別的用餐經驗,0
"店員送餐來的時候手直接插進盤子接觸到食材 超噁心  食材感覺也不新鮮
然後值班的正職兩光兩光的 講話要講好幾次才聽得懂
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",0
中午顧客蠻多的，出餐速度快，迴轉台很滿,1
"
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5
建議的餐點
鮭魚生魚片",1
"晚上打8折的餐盒壞掉 拉肚子老半天 這種東西也敢賣 真讓人感到噁心
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：1
服務：1
氣氛：1
建議的餐點
鮪魚壽司",0
"覺得食物不新鮮
餐點類型
午餐
平均每人消費金額
$200-400
餐點：1
服務：2
氣氛：1",0
8點多進店，台上連基本握壽司都沒幾款，還都乾乾的 ，等了10分鐘沒上新的，只好另外點了常見的鮭魚，鯛魚等4款握壽司，等了近15分鐘沒來，告知車子要到了，下一班要1小時後，才在3分鐘內全上，也就是我要在3分鐘內吃完8貫，幾乎是用吞的，結帳櫃檯也是慢吞吞，最後很狼狽的一面嚼，一面跑着趕車子，這家再也不會去了,0
爛,0
等老半天都沒鮭魚握壽司，跟店員點了三盤後來的鮭魚像是被剁爛的鮭魚片，沒半點油質然後又皺，漲價了品質還是一樣爛，整間店能吃的只有味噌湯,0
八點十分進店，轉台上已接近空蕩，幾乎都要用點的，不但要等，且送來的壽司，都是冰冰涼涼的，好像冰箱剛拿出來的，也不會主動詢問是否需要薑片，整個店裡都是在收拾盤子餐具的聲音，無視店裡還在用餐的顧客，我感覺全部的工作人員好像都在趕著九點半下班似的，很差的用餐體驗，若有高層管理者看到，請督促其改進,0
正式員工服務差，沒有熱忱和同理心,0
工讀生和捏壽司者還比較好，而料理品質跟其他爭鮮店一致-尚可,0
位置安排規則差，會用各式理由讓你坐在您不想坐的位置,0
實名制進入，消毒手及量體溫,1
個人座服務員送上包裝好的餐具，看著菜單勾選想吃的壽司，之後拿給服務員，餐點完成後一起送上餐桌,1
一連串的過程吃完後感覺很好,1
跟朋友去買外帶餐盒的時候，我朋友奶油手的把還沒結帳的壽司打翻，整個變散壽司 他們人超好直接幫我們換掉，真的很謝謝你們 …,1
"很擠，空氣流通很差，可能是用餐時間，所以旋轉台上壽司種類很多
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",0
現在的師傅跟服務員，真的不能做服務業,0
不是付錢是老大，但開門做生意真的不用這樣，客人已經夠不多了，轉台東西也夠少了，舉手點個東西還要被兇，我寧願走到下個路口買包好的,0
唉～ 吃了超過十年的店，裝潢再新穎也是枉然,0
掰,0
"第一次到這邊用餐
第一次吃到爭鮮食物品質這麼差的
吃完他們生魚片後晚上回家瘋狂腹瀉 鮭魚跟鮪魚都能吃出來尚未解凍的口感 差評
服務
內用",0
晚上運動過後常來吃，因為位置就在捷運站口很方便,1
即使時間晚都還是會很親切來問要不要加點，或是提醒已經快要過點餐時間了，是快9點也能安心用餐的地方～,1
"今天中午用餐，吃到不新鮮的鮭魚卵壽司

小黃瓜是酸的，海苔黏在飯上，飯也超硬，鮭魚卵很黏稠，還有奇怪的味道",0
"

後來下午一直在嘔吐，雖然沒有拉肚子，但是感覺胃悶悶的很不舒服，當然也可能是心理作用",0
"

給兩顆星的原因是現場有做處理，有重送一盤",0
但以賣食物，尤其是生食類來說，覺得這種事情不太應該發生,0
"

提醒大家在拿的時候記得要看海苔是不是有軟掉，即便是生意好的正中午，也可能拿到不新鮮的食材",0
買外帶時，挖沙米只能拿兩包，想跟店員多要一包，店員堅持不肯，雖說公司有規定，可是我覺得應該可以通融一下，因為有的人口味就是比較重⋯⋯,1
"偶爾可以吃一下，最近的新品還不錯吃，鹽之花泡芙我很喜歡
服務
內用
餐點類型
午餐
平均每人消費金額
$400-600
餐點：5
服務：5
氣氛：5
建議的餐點
鮭魚腹一貫, 茶碗蒸",1
正餐時間常需排隊，有時生魚片的油花非常漂亮，有物超所值的感覺! 但近幾次非尖峰時間直接點來的生魚片非常非常普通，對比尖峰時段還可以自己選擇的好吃魚魚讓人感到難過,0
做壽司的師傅一開始還戴著手套做餐，後來可能做了其他事情就再沒把手套戴回去過，直接徒手碰壽司還時不時去洗手卻沒把手擦乾，手上的細菌量比洗手前多八成，餐廳業者應該要很了解這些基本衛生觀念，希望能加強員工教育,0
因為工作關係有段時間頻繁的來用餐，古亭店店內空間不大，但用餐人潮卻相當多，在尖峰時間幾乎是不堪負荷,0
而不是尖峰時間去用餐的話，回台上就沒什麼菜色，想吃什麼都要用點的才會做，就少了吃迴轉壽司的樂趣了,0
鮭魚生魚片算新鮮，但蘿蔔絲不知道是不是剛解凍，太溼了，口感不佳,0
"
要吃爭鮮還是內用比較好，外帶店的壽司品質差很多

這次坐了半小時多轉盤上都沒有鮭魚生魚片 給兩星",0
中午用餐客滿等候但流動快速，迴轉壽司自己取用，品項少，生魚片薄例鮭魚，振興券消費優惠每位10碟包括湯品、茶碗蒸250元,0
我很喜歡去這家分店用餐，第一他在捷運站旁不用找不用過馬路就能快速的進入餐廳用餐，第二他的服務很好很主動，第三他的生意好所以食材的流通快也不會有不新鮮的食物放在轉盤上轉很久去讓客人吃到，第四針對吃東西很慢的我，讓我吃東西沒壓力可以慢慢的吃 …,1
店長的態度真的差得不敢恭維，從帶位就開始愛理不理的，上桌之後發現沒有垃圾桶，竟然用丟的丟到桌上，彷彿把客人當作乞丐，毫無服務可言,0
"環境有點髒亂，料理台不乾淨
師傅戴手套拿沾滿洗碗精的菜瓜布洗完東西
洗個手拿擦手紙擦個手就直接做壽司給客人吃
應該換個手套吧",0
沒吃過那麼難吃的壽司，全品項都不行（好辣 茶碗蒸尚可）烤牛五花整個是冰的，不知道放多久,0
平價的壽司店，假日時建議下午去，晚上會很多人，味增湯、茶碗蒸還有冷門的商品可能會沒有，排隊要等半小時以上，店員忙的團團轉，相關服務要等一下,0
"人手明顯不足就算了 結帳等有夠救
食材也不新鮮 真別來了
服務
內用
餐點類型
午餐
餐點：1
服務：1
氣氛：1",0
接單不按照順序做，師傅一直跟女客人說笑,0
隨手抓單做，比我晚到十五分鐘的客人才點完就一直上菜，我點的四樣連一盤也沒給,0
環境舒適，食材新鮮，每次必點的是味噌湯，裡面很多魚肉價錢實惠，也喜歡吃焦糖鮭魚，鮮蝦手卷，是我減肥的好去處 …,1
"排隊時跟我們說：去外面等，然後叫下一組客人說：可以去外面等「或進來裡面」
什麼差別待遇",0
"阿就是迴轉壽司 服務態度讚
但是想吃的建議直接點 不然都沒看到
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：4
服務：5
氣氛：4
建議的餐點
茶碗蒸",1
"座位舒適不擁擠
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：4
服務：4
氣氛：4
建議的餐點
茶碗蒸",1
店面中等，位子還可以，口味一般，適合快速用餐,0
今天非尖峰時間8:00來人少時服務還不錯，可惜迴轉台上就不會一直補新的，所以最好直接舉手點餐會現做給你,0
重視衛生，服務人員在入座前先當場擦拭桌子；所選品項美味，口感佳，色香味俱全；廁所乾淨空間，足以使背包族安心放置背包,1
食材普普沒很新鮮，但是爭鮮本來就沒啥期待，服務還不錯,1
"食材都蠻新鮮的，不過無法訂位，只能現場排隊
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",1
"好像有重新改裝過 但是覺得位子偏擠
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：3
氣氛：3",0
這間分店我去過三次，當中有兩次消費經驗都很差，其一跟家人去，還看到經理與客人發生口角，吵到全場客人都安靜，弄得吃飯氣氛很糟，其二自己去，工讀生講話很不客氣，用餐時間人多，但因為這樣服務水準就降低，真令人失望，身為爭鮮常客，第一次碰到訓練如此不足的分店.......,0
服務人員態度差，食物還好,0
超級沒效率的，點的東西都沒來過，連迴轉臺上也沒有,0
淨是做一些沒人要吃的，放到海苔軟掉，再放上迴轉臺……傻眼,0
入座時叫了五盤握壽司，到吃完了都還沒有來，結帳算盤數時有很多店員卻都視而不見，態度極差,0
九點未到就不願意出餐，最後只吃到一碗湯而已,1
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：5
服務：4
氣氛：4
建議的餐點
停車位
停車位有點難找
附近的停車場
免費停車場",1
